Gene_ID,t_statistic,p_value,Adjusted_p_value,log2_fold_change
ENSG00000108666,-0.4508945510372551,0.6565882234960622,1.0,-0.022466735345636223
ENSG00000152078,0.8349936544550625,0.41666490710599446,1.0,0.10588848605393143
ENSG00000147164,-0.4850808113700851,0.6328529335045361,1.0,-0.032798681398005194
ENSG00000185760,0.5083006107012461,0.6179190549989086,1.0,0.1383022666704413
ENSG00000116120,-0.37698168692144324,0.7098012279051198,1.0,-0.014749827587230254
ENSG00000183258,-0.5319290348937001,0.6030231653484426,1.0,-0.03379548445940959
ENSG00000105501,-1.303895556096737,0.21239193504860093,1.0,-0.4373480550608263
ENSG00000105738,0.20256855212047087,0.8418153767493933,1.0,0.017905583585883143
ENSG00000080572,0.8213243880201728,0.4238973102671646,1.0,0.11971343208405105
ENSG00000152102,-0.06900007117298933,0.9456716938490701,1.0,-0.0030124827191240298
ENSG00000161940,-1.2035867674136784,0.24199077636883728,1.0,-0.14145340884868238
ENSG00000268500,0.8046160535345134,0.4338252531102894,1.0,0.26349140513106095
ENSG00000136244,-0.23219663458966067,0.8197305505174386,1.0,-0.03688106023202319
ENSG00000154144,0.046678514226527454,0.9632051800015728,1.0,0.001738318594314593
ENSG00000120875,-0.16303863455870207,0.8721303111768712,1.0,-0.00876064074560854
ENSG00000254415,0.7338411913569648,0.47623193133070507,1.0,0.11395664557696651
ENSG00000104447,0.5724993067427189,0.5730012818072735,1.0,0.055908193782102864
ENSG00000079313,0.6733983408132097,0.5138726519861216,1.0,0.13931067973503317
ENSG00000267970,1.845936659391695,0.08473003243478162,1.0,0.4039442532154386
ENSG00000122481,-0.6490933205318642,0.5231136613071234,1.0,-0.04936747499928279
ENSG00000198829,-0.8416568837571846,0.41095164599603307,1.0,-0.1698064019845864
ENSG00000126001,-0.20471029919260716,0.8407349318117473,1.0,-0.013046187031829873
ENSG00000188730,1.4638501094227998,0.16387561365565362,1.0,0.16992500144231237
ENSG00000184481,-1.303395950927781,0.2092478097286934,1.0,-0.17304081417966719
ENSG00000140941,0.4133348802581706,0.6835572444978486,1.0,0.02347435244252295
ENSG00000009724,0.6992215757082751,0.4921155126029363,1.0,0.1046522409986347
ENSG00000174453,0.7498473268645359,0.469243687154571,1.0,0.18198979063533136
ENSG00000196683,-1.1616000674368367,0.2578682296045937,1.0,-0.034083498965068154
ENSG00000060339,-0.16061890051214184,0.8739490134945509,1.0,-0.005221682016239174
ENSG00000001629,-0.17139739472029852,0.8655321897905077,1.0,-0.007994809138929016
ENSG00000136546,1.0125497762508435,0.3253420712849392,1.0,0.10079713525026789
ENSG00000166148,1.4638501094227998,0.16387561365565362,1.0,0.16992500144231237
ENSG00000105509,-0.1430779662143223,0.8885472426876719,1.0,-0.04042533779971278
ENSG00000165055,-0.016561625417768074,0.9869356761566798,1.0,-0.0005940003528588017
ENSG00000042813,2.9452030675368293,0.01003072579888742,1.0,0.7977279825061191
ENSG00000237435,0.28974696867122535,0.7755334761506755,1.0,0.10004397323598456
ENSG00000134595,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000111911,0.38187971488968736,0.7062633275957373,1.0,0.023440104136198077
ENSG00000134853,0.2825193810001185,0.781319562554905,1.0,0.0352479694294833
ENSG00000203930,0.6478829492406504,0.5261633859345425,1.0,0.044109152017256396
ENSG00000164574,0.29128973666455527,0.7735783599832223,1.0,0.012475354208580192
ENSG00000183793,1.0440528105892466,0.31762298008774503,1.0,0.31220799294202745
ENSG00000116649,-0.4097946741022796,0.6874656345246069,1.0,-0.03073798675271648
ENSG00000155275,0.27056042113673406,0.790229940530104,1.0,0.0250584000305906
ENSG00000184258,-0.02169558517267578,0.982959737792737,1.0,-0.003974834093970182
ENSG00000241484,-0.6263248202241951,0.541548181318044,1.0,-0.05907153675191351
ENSG00000138376,-0.015264047334047468,0.9879858967348385,1.0,-0.0014234358393834458
ENSG00000140948,-0.03206611253074026,0.974746887398846,1.0,-0.001822939937157456
ENSG00000157613,-0.1723261878686611,0.8659569933823206,1.0,-0.013429650791482315
ENSG00000261130,-0.46111351165828574,0.6522466721332079,1.0,-0.04733658112444032
ENSG00000121905,-0.19245285713007404,0.8503445261605799,1.0,-0.0329127608452368
ENSG00000203867,0.00780380082723321,0.9938625408309683,1.0,0.0006794643581366272
ENSG00000111371,-0.8450051940588109,0.40776749937884993,1.0,-0.04409405119475081
ENSG00000182195,0.133519241258919,0.8951535458746327,1.0,0.0078092083690187095
ENSG00000122591,-0.4706816963403879,0.6429097210885242,1.0,-0.04053834171803907
ENSG00000198573,0.9999999999999999,0.3331701359154764,1.0,0.13627035336031715
ENSG00000156968,-0.600347771938647,0.5544532246063958,1.0,-0.030427216896316042
ENSG00000198021,1.4096570946206182,0.17903701464182592,1.0,0.13627035336031715
ENSG00000121900,-0.28744760166229016,0.7781165722681223,1.0,-0.026756407091950183
ENSG00000129911,-0.7061372609795028,0.4910257975137937,1.0,-0.1184118737944818
ENSG00000171051,-0.3172328433628647,0.7563168146398378,1.0,-0.06356746608733992
ENSG00000147677,-1.0474775826296465,0.3062889571900677,1.0,-0.03005680498660988
ENSG00000114491,-1.049413385841445,0.30564527542696057,1.0,-0.04409000295134678
ENSG00000243501,1.1731123222130895,0.2533560075966553,1.0,0.32092094610130695
ENSG00000066651,0.30741472064624836,0.7618780246135393,1.0,0.024018705957014892
ENSG00000256980,0.8915034331306165,0.3834623436659236,1.0,0.265820522064057
ENSG00000206557,0.5135191019220843,0.6148930996773146,1.0,0.18572657205296908
ENSG00000112214,-0.053434795001326245,0.9581877884217636,1.0,-0.01724707918848455
ENSG00000171049,1.3561242901592807,0.20278716440564248,1.0,0.2526594788980358
ENSG00000103740,2.040035484388952,0.05762002047799027,1.0,0.2586746443920941
ENSG00000141524,0.3030136789138156,0.7664544719433548,1.0,0.027393271314497036
ENSG00000166780,-0.7043799765185417,0.48906900287986255,1.0,-0.026210523158226362
ENSG00000183813,0.24013793283681178,0.8130154758074776,1.0,0.019394066340125273
ENSG00000133872,0.21469991859355542,0.8321225304129678,1.0,0.011800551550355698
ENSG00000147234,-0.36734785891931954,0.7169018825818159,1.0,-0.027755781838007677
ENSG00000135314,-0.4366041925145577,0.667728703487539,1.0,-0.028262183747205315
ENSG00000203926,1.4096570946206182,0.17903701464182592,1.0,0.13627035336031715
ENSG00000116514,0.3282198286083916,0.745890442795683,1.0,0.015054468399906916
ENSG00000171824,-0.720691275706916,0.4788903153746218,1.0,-0.02152397840090282
ENSG00000121068,1.5183384435846456,0.14837911281885843,1.0,0.25186973141054975
ENSG00000185920,-0.05844772306842404,0.9539572419809458,1.0,-0.0042331713469073995
ENSG00000174327,-0.6215149633120859,0.5418157990707902,1.0,-0.07614274945959472
ENSG00000267885,1.8498524770371911,0.07902214465382217,1.0,0.6620067965387865
ENSG00000204296,1.0967515156492713,0.28515721858589804,1.0,0.38067130177659886
ENSG00000120868,-0.11043761568851926,0.9131873888664831,1.0,-0.007481259379888873
ENSG00000011332,-0.7805363059674766,0.4460578554126744,1.0,-0.14113974835883475
ENSG00000165509,-0.12621443725392878,0.9012310678542612,1.0,-0.0302536340332921
ENSG00000152601,-0.2428954795486506,0.8106212223350463,1.0,-0.009276990405932878
ENSG00000147224,-0.5111868606152821,0.6143252048095023,1.0,-0.02246165120863206
ENSG00000204165,1.4228073589608383,0.1752559325617131,1.0,0.21606387213313435
ENSG00000129968,-0.18201553828964964,0.8592785223106607,1.0,-0.03470125802223384
ENSG00000117569,1.2195352802724733,0.2391907266044612,1.0,0.1575762258589278
ENSG00000147679,0.17636117079337169,0.861638547015327,1.0,0.008215646329131902
ENSG00000112218,-0.6296132352928331,0.5366101076153653,1.0,-0.07472184675490795
ENSG00000047849,-0.7660701883453452,0.4544983971932244,1.0,-0.031883555850500934
ENSG00000080815,-0.9047375940696503,0.37546808597092884,1.0,-0.03753462272880366
ENSG00000147168,-0.3050810981001865,0.7632260592021107,1.0,-0.030206071215694633
ENSG00000123545,-0.13497207099286618,0.8940196886740264,1.0,-0.012187296193478704
ENSG00000004455,-0.8428683043610566,0.40837677168404485,1.0,-0.024982445345113794
ENSG00000036054,-0.09853555145630188,0.9224038071707933,1.0,-0.005521850616908449
ENSG00000203909,-1.0,0.3506166628202075,1.0,-0.26077278764413503
ENSG00000175073,0.3541381279959926,0.7268234507728814,1.0,0.02282926555144705
ENSG00000124003,0.19366821792308986,0.8491940635088054,1.0,0.05548736542185872
ENSG00000155495,1.4638501094227998,0.16387561365565362,1.0,0.16992500144231237
ENSG00000154118,0.15728092544665262,0.8766634191015431,1.0,0.0286078454940821
ENSG00000146067,0.3069834243587401,0.7623269010388117,1.0,0.024066261710158098
ENSG00000140403,0.6401348918743158,0.5287056715712896,1.0,0.03319447214650572
ENSG00000203907,-0.6319322765808405,0.5364150454548269,1.0,-0.13860595185912397
ENSG00000150593,0.13475439860296526,0.8942329630579008,1.0,0.010166204039069444
ENSG00000170266,-0.6839975142697703,0.5032899113444258,1.0,-0.03596635670301246
ENSG00000226180,-0.8799297273633199,0.39114650836164977,1.0,-0.24901166988198692
ENSG00000155269,3.6966715473218503,0.002153721342935285,1.0,0.6536290126095979
ENSG00000213865,0.728900048968323,0.4742062277438155,1.0,0.026167319681226327
ENSG00000163644,-0.5609915436371082,0.5814087862993291,1.0,-0.03235546805545378
ENSG00000186231,0.2634087688284176,0.7957941204069592,1.0,0.025745623788843146
ENSG00000198431,-0.7368434367766937,0.4717635119274516,1.0,-0.032124638347575396
ENSG00000177990,0.5718910142779471,0.5737599738457886,1.0,0.09683035094271178
ENSG00000149257,-0.40020855132127725,0.6948955342426546,1.0,-0.035522644943790836
ENSG00000104660,-0.24232131452427794,0.8108000037072887,1.0,-0.010656843141690284
ENSG00000174326,-0.8120199591153192,0.42902810294366756,1.0,-0.26887598456882134
